,metadata_visibility,datestamp,eprintid,eprint_status,lastmod,documents,userid,title,refereed,creators,pres_type,type,subjects,event_title,uri,date,event_type,divisions,dir,ispublished,rev_number,full_text_status,status_changed,abstract,pagerange,publisher,publication,issn,date_type,patent_applicant,id_number,book_title,event_dates,event_location,volume,number,corp_creators,contributors,official_url,keywords,funders,related_url,succeeds
113,show,2022-03-10 04:23:31,40075,archive,2022-03-10 04:23:31,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 161369, 'main': 'Management of Sharia Mutual Fund in Islamic Economic Law of Indonesia (Study Collective Investment Contract (CIC) Mutual Fund).pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-03-10 04:02:32', 'objectid': 161369, 'filesize': 2438230, 'filename': 'Management of Sharia Mutual Fund in Islamic Economic Law of Indonesia (Study Collective Investment Contract (CIC) Mutual Fund).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/448159', 'fileid': 448159, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': 'a6aebb1407206f9c83eac2e47c563a36'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161369', 'security': 'public', 'placement': 1, 'eprintid': 40075}]",786,Management Of Sharia Mutul Fund In Islamic Economic Law Of Indonesia (Study Collective Investment Contract (CIC) Mutul Fund),FALSE,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Nunung Rodliyah', 'given': 'Nunung'}}]",other,conference_item,['K1'],PROCEEDING “International Conference on Fundamental Rights (I-COFFEES)” Bandar Lampung,http://repository.lppm.unila.ac.id/id/eprint/40075,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/04/00/75,pub,7,public,2022-03-10 04:23:31,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
114,show,2018-06-28 01:58:24,8021,archive,2018-06-28 01:58:24,"[{'placement': 1, 'eprintid': 8021, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21053', 'pos': 1, 'security': 'public', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/71316', 'filename': 'ccsnet.pdf', 'filesize': 134627, 'objectid': 21053, 'mtime': '2018-06-27 08:36:23', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'ec05d14db9868279c55c2e8266d38af8', 'fileid': 71316, 'datasetid': 'document'}], 'main': 'ccsnet.pdf', 'docid': 21053, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",1026,Preventing Authorization Deviation of the Minister of Law and Human Rights to Political Parties in Indonesia through a one Roof Political Judging System,TRUE,"[{'name': {'lineage': None, 'family': 'Permana', 'honourific': None, 'given': 'Tri Cahya Indra'}}, {'name': {'family': 'Effendi', 'lineage': None, 'honourific': None, 'given': 'Maftuh'}}, {'name': {'lineage': None, 'family': 'Wahab', 'honourific': None, 'given': 'Oki Hajiansyah'}}, {'name': {'given': 'HS', 'honourific': None, 'family': 'Tisnanta', 'lineage': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/8021,2018-05-01 00:00:00.000000000,,['FH1'],disk0/00/00/80/21,pub,10,public,2018-06-28 01:58:24,"Abstract
Law Number 31 of 2002 regarding Political Parties provides authority to the Minister of Law and Human Rights to register changes in the leadership of political parties was previously intended as a state administrator in the field of law and politics. The problem arises when the authority given in 2002 slowly shifted to become a government tool to obtain the support of political parties which is very dangerous for democracy and parties’ independency. Settlement of political parties’ leadership conflict is an integral part of the registration of political parties’ leadership therefore an ideal dispute settlement model is needed. This paper is the result of a research on the Court judgments in the dispute of political parties’ leadership. Ultimately this paper offers a One Roof Political Judgment Concept where one justice agency is empowered with an overall authority starting from the authority to examine the properness of the political party leadership at the central level and the Official decision regarding changes in the political party’s leadership at the central level by Bawaslu. During all this time the General Election Supervisory Agency (Bawaslu) itself has acted as quasi justice given the authority to adjudicate all issues of the general election involving political parties. Bawaslu itself consist of professionals in the field of general election which are not affiliated to the political parties and controlled by the Election Advisory Board (DKPP). Through this model Political parties, KPU and Bawaslu shall become a sub-sub system of the political justice system in Indonesia.
Keywords: leadership registration, dispute settlement, political party",73-77,Canadian Center of Science and Education,Journal of Politics and Law;,ISSN 1913-9047 E-ISSN 1913-9055,published,,,,,,11.0,2.0,"['Ph.d Student, Diponegoro University, Indonesia', 'judge at Indonesian Supreme Court', 'Faculty of Law, University of Muhammadiyah Metro', 'Faculty of Law, University of Lampung']",,http://www.ccsenet.org/journal/index.php/jpl/article/view/74201,,['fakultas hukum'],"[{'url': 'http://repository.lppm.unila.ac.id/', 'type': 'org'}]",
115,show,2022-02-07 06:59:19,39069,archive,2022-02-07 06:59:19,"[{'format': 'text', 'main': 'The Madrid Protocol_ Mewujudkan Perlindungan Hukum Yang Efektif Bagi Merek Terkenal.pdf', 'files': [{'filesize': 3340119, 'objectid': 160364, 'filename': 'The Madrid Protocol_ Mewujudkan Perlindungan Hukum Yang Efektif Bagi Merek Terkenal.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/440681', 'hash_type': 'MD5', 'mtime': '2022-02-07 04:42:32', 'fileid': 440681, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '933e53d6adb7ecfc74c60641fc4b4a52'}], 'docid': 160364, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 39069, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160364'}]",147,The Madrid Protocol : Mewujudkan Perlindungan Hukum yang Efektif bagi Merek Terkneal di ASEAN,FALSE,"[{'name': {'lineage': None, 'family': 'ROHAINI', 'honourific': None, 'given': 'ROHAINI'}, 'id': 'rohaini.arifien81@gmail.com'}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/39069,2018-06-01 00:00:00.000000000,,['FH1'],disk0/00/03/90/69,pub,6,public,2022-02-07 06:59:19,Hasil Chcek Similarity,,Laboratorium Ilmu Hukum Fakultas Hukum Universitas Muhammadiyah Yogyakarta,Jurnal Media Hukum,,,,,,,,,,,,,,,,
116,show,2023-02-21 04:19:56,48460,archive,2023-02-21 04:19:56,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 187752, 'main': '7482.pdf', 'files': [{'fileid': 528818, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '37200ac9abc79feb4871bcf97f1580d2', 'hash_type': 'MD5', 'mtime': '2023-02-21 03:39:19', 'objectid': 187752, 'filesize': 7345181, 'uri': 'http://repository.lppm.unila.ac.id/id/file/528818', 'filename': '7482.pdf'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/187752', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 48460}]",282,Disability Rights Protection on Public Transportation Facilities in Bandar Lampung,FALSE,"[{'id': 'ria.wierma@fh.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Ria Wierma', 'given': 'Putri'}}]",paper,conference_item,['K1'],PROSIDING International Conference on Fundamental Rights (I-COFFEES),http://repository.lppm.unila.ac.id/id/eprint/48460,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0_bak/00/04/84/60,pub,7,public,2023-02-21 04:19:56,,,,,,,,,,,,,,,,,,,,
117,show,2020-02-06 05:08:42,17442,archive,2020-02-06 05:08:42,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30567', 'pos': 1, 'eprintid': 17442, 'placement': 1, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'hash': 'e1d7fa67d174e4ee71507b0ed2d96599', 'fileid': 147546, 'datasetid': 'document', 'mtime': '2019-12-30 01:42:43', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147546', 'filename': ""Rudi Natamiharja Pancasila's.pdf"", 'filesize': 5856503, 'objectid': 30567}], 'main': ""Rudi Natamiharja Pancasila's.pdf"", 'docid': 30567}]",697,Pancasial's Freedom of Speech,FALSE,"[{'name': {'honourific': None, 'family': 'Rudi Natamiharja', 'lineage': None, 'given': 'Rudi Natamiharja'}, 'id': 'rudi.natamiharja@unila.fh.ac.id'}]",paper,conference_item,['K1'],Prosiding Seminar Internasional Fakultas Hukum Universitas Lampung,http://repository.lppm.unila.ac.id/id/eprint/17442,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/01/74/42,pub,7,public,2020-02-06 05:08:42,,488-498,,,,,,,,,,,,,,,,,,
118,show,2020-02-06 05:12:26,17709,archive,2020-02-06 05:12:26,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 30831, 'main': ""peer review rudi pancasial's freedom of speech.pdf"", 'files': [{'mime_type': 'application/pdf', 'hash': '13a1c1453e802478d78333fc662b8080', 'datasetid': 'document', 'fileid': 149436, 'filename': ""peer review rudi pancasial's freedom of speech.pdf"", 'uri': 'http://repository.lppm.unila.ac.id/id/file/149436', 'filesize': 123453, 'objectid': 30831, 'mtime': '2020-01-28 01:04:59', 'hash_type': 'MD5'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30831', 'security': 'public', 'placement': 1, 'eprintid': 17709}]",697,Pancasial's Freedom of Speech,FALSE,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'given': 'Rudi Natamiharja', 'family': 'Rudi Natamiharja', 'lineage': None, 'honourific': None}}]",paper,conference_item,['K1'],International Conference on Fundamental Rights (I-Coffees),http://repository.lppm.unila.ac.id/id/eprint/17709,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/01/77/09,pub,7,public,2020-02-06 05:12:26,Pancasila Sejawat Sebidang atau Peer Review,488-498,,,,,,,,7 September 2018,"Novotel, Bandar Lampung",,,,,,,,,
119,show,2020-02-06 05:12:33,17769,archive,2020-02-06 05:12:33,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/30885', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 17769, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 30885, 'main': 'Rudi,Pancasila_s_Freedom_of_Speech.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-01-30 00:52:19', 'filesize': 3495783, 'objectid': 30885, 'uri': 'http://repository.lppm.unila.ac.id/id/file/149790', 'filename': 'Rudi,Pancasila_s_Freedom_of_Speech.pdf', 'fileid': 149790, 'datasetid': 'document', 'hash': 'bd13236c851fc1a71d0aa844af986b5d', 'mime_type': 'application/pdf'}], 'format': 'text'}]",697,Pancasial's Freedom of Speech,FALSE,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Rudi Natamiharja', 'given': 'Rudi Natamiharja'}}]",paper,conference_item,['K1'],International Conference on Fundamental Rights (I-COFFEES),http://repository.lppm.unila.ac.id/id/eprint/17769,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/01/77/69,pub,7,public,2020-02-06 05:12:33,Hasil Ceck Similarity,488-498,,,,,,,,,,,,,,,,,,
120,show,2020-12-15 03:26:15,27104,archive,2020-12-15 03:26:15,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 41115, 'main': ""Review Pancasial's.pdf"", 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/242930', 'filename': ""Review Pancasial's.pdf"", 'filesize': 145092, 'objectid': 41115, 'mtime': '2020-12-15 03:14:21', 'hash_type': 'MD5', 'hash': '6a452d470d156526d8cdc39e435561ec', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 242930}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/41115', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 27104}]",697,Pancasial's Freedom of Speech,FALSE,"[{'id': 'rudi.natamiharja@unila.fh.ac.id', 'name': {'lineage': None, 'family': 'Rudi Natamiharja', 'honourific': None, 'given': 'Rudi Natamiharja'}}]",paper,conference_item,['K1'],Seminar Internasional,http://repository.lppm.unila.ac.id/id/eprint/27104,2018-09-01 00:00:00.000000000,conference,['FH1'],disk0/00/02/71/04,pub,9,public,2020-12-15 03:26:15,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
121,show,2020-10-01 01:06:31,24257,archive,2020-10-01 01:06:31,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37976', 'security': 'public', 'placement': 1, 'eprintid': 24257, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Reviving the Broad.pdf', 'files': [{'hash': '367626984748b5c87a7bda4045e9d271', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 220761, 'mtime': '2020-10-01 01:01:26', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/220761', 'filename': 'Reviving the Broad.pdf', 'filesize': 149715, 'objectid': 37976}], 'docid': 37976, 'format': 'text'}]",324,Reviving the Broad Guidelines of Satate Policy (GBHN) as the Product of People's Consultative Assembly (MPR) in the Presidential Government System in Indonesia,FALSE,"[{'name': {'lineage': None, 'family': 'Yusdiyanto', 'honourific': None, 'given': 'YUSDIYANTO'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/24257,2018-12-01 00:00:00.000000000,,['FH1'],disk0/00/02/42/57,pub,6,public,2020-10-01 01:06:31,Penilaian Sejawat Sebidang atau Peer Review,,Fakultas Hukum Universitas Lampung,Fiat Justicia Jurnal Ilmu Hukum Fakultas Hukum Universitas Lampung,1978-5186,,,,,,,,,,,,,,,
122,show,2021-07-05 01:11:57,33059,archive,2021-07-05 01:11:57,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/150823', 'pos': 1, 'eprintid': 33059, 'placement': 1, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Review Reviving the Broad.pdf', 'files': [{'datasetid': 'document', 'fileid': 391523, 'hash': 'bc22e35ed67bdbc25409a74325d74dd2', 'mime_type': 'application/pdf', 'filesize': 349538, 'objectid': 150823, 'uri': 'http://repository.lppm.unila.ac.id/id/file/391523', 'filename': 'Review Reviving the Broad.pdf', 'hash_type': 'MD5', 'mtime': '2021-07-02 08:41:24'}], 'docid': 150823}]",324,Reviving the Broad Guidelines of Satate Policy (GBHN) as the Product of People's Consultative Assembly (MPR) in the Presidential Government System in Indonesia,FALSE,"[{'name': {'given': 'YUSDIYANTO', 'family': 'Yusdiyanto', 'lineage': None, 'honourific': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/33059,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/03/30/59,pub,7,public,2021-07-05 01:11:57,Hasil Penilaian Sejawat Sebidang atau Peer Review,,Fakultas Hukum Universitas Lampung,Fiat Justisia,,,,,,,,,,,,,,,,
123,show,2020-10-01 01:07:24,24246,archive,2020-10-01 01:07:24,"[{'placement': 1, 'eprintid': 24246, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37965', 'pos': 1, 'security': 'public', 'files': [{'datasetid': 'document', 'fileid': 220686, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': '9ba2bdf5de7b8381409c8ea38486afae', 'hash_type': 'MD5', 'mtime': '2020-09-30 11:13:54', 'filesize': 19929, 'objectid': 37965, 'uri': 'http://repository.lppm.unila.ac.id/id/file/220686', 'filename': 'FULL PAPER.docx'}], 'main': 'FULL PAPER.docx', 'docid': 37965, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document'}]",1198,"Violence Against Women and Children
(Analysis of Declaration on the Elimination of Violence Against Women (DEVAW) towards the Sustainable Development Goals)",TRUE,"[{'name': {'lineage': None, 'family': 'yunita maya putri', 'honourific': None, 'given': 'yunita'}}]",paper,conference_item,['K1'],international conference of fundamental rights,http://repository.lppm.unila.ac.id/id/eprint/24246,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/02/42/46,pub,6,public,2020-10-01 01:07:24,"Violence is a manifestation of human emotional behavior, rather than rational behavior. Violence can occur physically or mentally. At present various cases of violence occur where the victims are women and children. Therefore, the problem is, to what extent we are partially responsible for finding solutions to this problem.
From the above topic, there are several things that can be questioned, namely (a) what is violence; (b) why victims of violence tend to be experienced by groups of women and children; and (c) what is the solution. These three things deserve attention, because all this time has been seen in terms of ethics, morals and law, everyone must know that violence is a human behavior that is not appropriate. Interestingly, among those who know about violence are the closest people and there are those who actually intentionally and have done it before, even the victims that appear appear to be left alone, whether it is intentional or indeed a human phenomenon in this century.
Violence is not only an individual problem or a national problem, but it is already a global, even transnational problem. ""Violence against women,"" gender based violence ""whose victims are women, while for children is also known as"" working children "","" street childern ""and so on.
In the context of protecting human rights, as human beings, women and children have the same rights as other human beings on this earth, namely rights that are understood as inherent rights naturally from the time they are born, and without that humans cannot live as human beings naturally.
Violence against women and children is an obstacle to the success of development. However, acts of violence will have an impact on a lack of confidence, hamper women's ability to participate in social activities, disrupt their health, reduce autonomy, both in the economic, political, socio-cultural and physical fields. Likewise with children, self-confidence in the growth of his soul will be disrupted and can inhibit the process of mental development and his future.",43-68,,,,published,,,,7 september 2018,Bandar Lampung,,,,"[{'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'name': {'honourific': None, 'lineage': None, 'family': 'yunita maya putri', 'given': 'yunita'}}]",,,,,9890.0
